experimento,metodo,K-folds,k,alpha,tiempo,accuracy,precision,recall,F1-score
Encontramos_Mejor_k_Con_PCA_en_df_Train,KNN_PCA,1,1,36,44.42329668998718,0.9698809523809524,0.9697772033961141,0.9694375819856729,0.9695714164313219
Encontramos_Mejor_k_Con_PCA_en_df_Train,KNN_PCA,1,2,36,43.93828463554382,0.9646428571428571,0.9644040680550503,0.9640399135413397,0.9641715212282008
Encontramos_Mejor_k_Con_PCA_en_df_Train,KNN_PCA,1,3,36,44.74203133583069,0.9746428571428571,0.9746110323827123,0.9742597859519911,0.9743846429916397
Encontramos_Mejor_k_Con_PCA_en_df_Train,KNN_PCA,1,4,36,43.901291370391846,0.9708333333333333,0.9708211471886964,0.9703570999712374,0.9705267411925158
Encontramos_Mejor_k_Con_PCA_en_df_Train,KNN_PCA,1,5,36,44.7151300907135,0.9730952380952381,0.973140111435425,0.9726284480757105,0.9728301771072905
Encontramos_Mejor_k_Con_PCA_en_df_Train,KNN_PCA,1,6,36,43.934582233428955,0.9707142857142858,0.9707997159309878,0.970181497361051,0.9704179552587886
Encontramos_Mejor_k_Con_PCA_en_df_Train,KNN_PCA,1,7,36,45.05767464637756,0.9735714285714285,0.973671902002198,0.97311190981666,0.973326003844789
Encontramos_Mejor_k_Con_PCA_en_df_Train,KNN_PCA,1,8,36,42.76194882392883,0.9711904761904762,0.9714096372439606,0.9706432638200153,0.9709286740852037
Encontramos_Mejor_k_Con_PCA_en_df_Train,KNN_PCA,1,9,36,43.21237754821777,0.971547619047619,0.9717436364305158,0.9710242281132537,0.9712998308591239
Encontramos_Mejor_k_Con_PCA_en_df_Train,KNN_PCA,1,10,36,42.96966552734375,0.9694047619047619,0.9697262584527447,0.9687843718093829,0.9691321308634858
Encontramos_Mejor_k_Con_PCA_en_df_Train,KNN_PCA,1,11,36,43.22726249694824,0.97,0.9702065055315149,0.969441219872634,0.9697228043757227
Encontramos_Mejor_k_Con_PCA_en_df_Train,KNN_PCA,1,12,36,42.936461448669434,0.9683333333333334,0.9686035624436504,0.9677323881225333,0.9680515437831572
Encontramos_Mejor_k_Con_PCA_en_df_Train,KNN_PCA,1,13,36,43.38754153251648,0.9692857142857143,0.969561863072604,0.968676583130746,0.9690011546490542
Encontramos_Mejor_k_Con_PCA_en_df_Train,KNN_PCA,1,14,36,42.84319996833801,0.9672619047619048,0.967585067617488,0.9666123018404633,0.9669753119031436
Encontramos_Mejor_k_Con_PCA_en_df_Train,KNN_PCA,1,15,36,43.38727784156799,0.9677380952380953,0.9680489641314921,0.9671042947164337,0.9674568775282394
Encontramos_Mejor_k_Con_PCA_en_df_Train,KNN_PCA,1,16,36,42.67637252807617,0.9669047619047619,0.9672698602397884,0.9662343005999668,0.9666176492545657
Encontramos_Mejor_k_Con_PCA_en_df_Train,KNN_PCA,1,17,36,43.335973024368286,0.9679761904761904,0.9683693252743997,0.9673692508218584,0.9677407609256592
Encontramos_Mejor_k_Con_PCA_en_df_Train,KNN_PCA,1,18,36,42.87735986709595,0.9669047619047619,0.9673929968963192,0.9662604357897704,0.9666751100417494
Encontramos_Mejor_k_Con_PCA_en_df_Train,KNN_PCA,1,19,36,43.21697473526001,0.965952380952381,0.9664707762955406,0.965288109511331,0.9657227067946914
Encontramos_Mejor_k_Con_PCA_en_df_Train,KNN_PCA,1,20,36,42.73331618309021,0.965952380952381,0.9664862154657685,0.9653012866535977,0.9657199723878941
Encontramos_Mejor_k_Con_PCA_en_df_Train,KNN_PCA,1,21,36,43.342212200164795,0.9652380952380952,0.9658100915702719,0.9645744694418419,0.9650237263115408
Encontramos_Mejor_k_Con_PCA_en_df_Train,KNN_PCA,1,22,36,42.81820607185364,0.9651190476190477,0.9656658183965364,0.9644634589028807,0.9648930376085401
Encontramos_Mejor_k_Con_PCA_en_df_Train,KNN_PCA,1,23,36,43.454488039016724,0.9648809523809524,0.9654692782465727,0.9642495667555687,0.9646854320471302
Encontramos_Mejor_k_Con_PCA_en_df_Train,KNN_PCA,1,24,36,42.93165349960327,0.9639285714285715,0.9645047896864037,0.9632844487941696,0.9637204556046163
Encontramos_Mejor_k_Con_PCA_en_df_Train,KNN_PCA,1,25,36,43.536749839782715,0.963452380952381,0.9640177171357062,0.9627953102228902,0.9632269236620289
Encontramos_Mejor_k_Con_PCA_en_df_Train,KNN_PCA,1,26,36,42.82632923126221,0.9628571428571429,0.9634220508580251,0.9622193940262393,0.962636105236629
Encontramos_Mejor_k_Con_PCA_en_df_Train,KNN_PCA,1,27,36,43.24902701377869,0.9621428571428572,0.9627409162963968,0.9614564886472673,0.9619217527429595
Encontramos_Mejor_k_Con_PCA_en_df_Train,KNN_PCA,1,28,36,43.05214166641235,0.9616666666666667,0.962311956462603,0.9609902154410734,0.9614637259652131
Encontramos_Mejor_k_Con_PCA_en_df_Train,KNN_PCA,1,29,36,43.500173568725586,0.9610714285714286,0.9617458788824603,0.9603535058527297,0.9608493200116683
Encontramos_Mejor_k_Con_PCA_en_df_Train,KNN_PCA,1,30,36,42.83013343811035,0.9604761904761905,0.9610631949640759,0.9597250979185865,0.960197819441636
Encontramos_Mejor_k_Con_PCA_en_df_Train,KNN_PCA,1,31,36,43.48599290847778,0.9605952380952381,0.9611540416185402,0.9598656766960751,0.9603148235166012
Encontramos_Mejor_k_Con_PCA_en_df_Train,KNN_PCA,1,32,36,42.71782970428467,0.9594047619047619,0.9599222282876723,0.9586677184835001,0.9590941986549879
