experimento,metodo,K-folds,k,alpha,tiempo,accuracy,precision,recall,F1-score
Bucamos_Mejor_alpha_en_df,KNN_PCA,1,3,37,43.69340968132019,0.974047619047619,0.9740931477778524,0.9736658910526306,0.9738285475462274
Bucamos_Mejor_alpha_en_df,KNN_PCA,1,3,38,43.68642568588257,0.9745238095238096,0.9745177725087071,0.9741606466572673,0.9742934409752403
Bucamos_Mejor_alpha_en_df,KNN_PCA,1,3,39,46.90273070335388,0.974047619047619,0.9740305867003956,0.9735958104466423,0.9737728257472271
Bucamos_Mejor_alpha_en_df,KNN_PCA,1,3,40,44.41835808753967,0.9736904761904762,0.9737209414525626,0.973266628717643,0.9734428308569039
Bucamos_Mejor_alpha_en_df,KNN_PCA,1,3,41,48.86615037918091,0.9735714285714285,0.9735829154035625,0.9731445721580027,0.9733142421456463
Bucamos_Mejor_alpha_en_df,KNN_PCA,1,3,42,44.52466058731079,0.9736904761904762,0.973682354239372,0.9732763970426668,0.9734287848135816
Bucamos_Mejor_alpha_en_df,KNN_PCA,1,3,43,45.24544405937195,0.9729761904761904,0.9729279649416597,0.972600967475876,0.9727256123830792
Bucamos_Mejor_alpha_en_df,KNN_PCA,1,3,44,44.97643303871155,0.9732142857142857,0.973221432754098,0.9727721541010977,0.9729553913659561
Bucamos_Mejor_alpha_en_df,KNN_PCA,1,3,45,45.47411751747131,0.973452380952381,0.9734007071776828,0.9729813146025503,0.9731511410781166
Bucamos_Mejor_alpha_en_df,KNN_PCA,1,3,46,45.697742223739624,0.9733333333333334,0.973321919445828,0.9728653180171802,0.9730381083904506
Bucamos_Mejor_alpha_en_df,KNN_PCA,1,3,47,45.862584352493286,0.9741666666666666,0.9741876580270288,0.973711910795639,0.9738968565236081
Bucamos_Mejor_alpha_en_df,KNN_PCA,1,3,48,46.08260798454285,0.9742857142857143,0.9743314908910945,0.9738162024151293,0.9740206573470825
Bucamos_Mejor_alpha_en_df,KNN_PCA,1,3,49,46.399797677993774,0.9733333333333334,0.9734079893584427,0.9728696312885015,0.9730776426202163
Bucamos_Mejor_alpha_en_df,KNN_PCA,1,3,50,46.66978073120117,0.974047619047619,0.9741078779098752,0.9735949722719548,0.9737981019404287
Bucamos_Mejor_alpha_en_df,KNN_PCA,1,3,60,49.98401951789856,0.9727380952380953,0.9728827312828356,0.9721669975692071,0.9724449635009161
Bucamos_Mejor_alpha_en_df,KNN_PCA,1,3,70,52.689796924591064,0.9728571428571429,0.9730871098048949,0.9722897141783475,0.9726019312392375
Bucamos_Mejor_alpha_en_df,KNN_PCA,1,3,80,56.481584310531616,0.9717857142857143,0.9719796821614255,0.9711684287862129,0.9714722884984605
Bucamos_Mejor_alpha_en_df,KNN_PCA,1,3,90,61.095263719558716,0.9717857142857143,0.9720385962593859,0.9711883203656819,0.9715070434283943
