experimento,metodo,K-folds,k,alpha,tiempo,accuracy,precision,recall,F1-score,confusion
Kfold_PruebaCon10000_mean,KNN_PCA,24,3,31,2.4967233538627625,0.9533032228063704,0.9533074694608002,0.9535325670219882,0.952697476890739,"[[39  0  0  0  0  0  0  0  0  0]
 [ 0 45  0  0  0  0  0  0  0  0]
 [ 0  0 37  0  0  0  0  0  0  0]
 [ 0  0  0 39  0  0  0  0  0  0]
 [ 0  0  0  0 39  0  0  0  0  1]
 [ 0  0  0  0  0 34  0  0  0  0]
 [ 0  0  0  0  0  0 40  0  0  0]
 [ 0  0  0  0  0  0  0 42  0  0]
 [ 0  0  0  0  0  0  0  0 37  0]
 [ 0  0  0  0  0  0  0  0  0 39]]"
Kfold_PruebaCon10000_mean,KNN_PCA,25,3,31,2.455446271896362,0.9527,0.9526096463217765,0.9527585916262495,0.9519601301784543,"[[38  0  0  0  0  0  0  0  0  0]
 [ 0 43  0  0  0  0  0  0  0  0]
 [ 0  0 36  0  0  0  0  0  0  0]
 [ 0  0  0 38  0  0  0  0  0  0]
 [ 0  0  0  0 37  0  0  0  0  1]
 [ 0  0  0  0  0 33  0  0  0  0]
 [ 0  0  0  0  0  0 38  0  0  0]
 [ 0  0  0  0  0  0  0 40  0  0]
 [ 0  0  0  0  0  0  0  0 35  0]
 [ 0  0  0  0  0  0  0  0  0 37]]"
Kfold_PruebaCon10000_mean,KNN_PCA,26,3,31,2.4261365028528066,0.9532030469530469,0.953432998036665,0.9532057544164207,0.9525651334940732,"[[36  0  0  0  0  0  0  0  0  0]
 [ 0 42  0  0  0  0  0  0  0  0]
 [ 0  0 34  0  0  0  0  0  0  0]
 [ 0  0  0 36  0  0  0  0  0  0]
 [ 0  0  0  0 36  0  0  0  0  1]
 [ 0  0  0  0  0 32  0  0  0  0]
 [ 0  0  0  0  0  0 37  0  0  0]
 [ 0  0  0  0  0  0  0 39  0  0]
 [ 0  0  0  0  0  0  0  0 34  0]
 [ 0  0  0  0  0  0  0  0  0 36]]"
Kfold_PruebaCon10000_mean,KNN_PCA,27,3,31,2.3838179111480713,0.9532022588626362,0.9532960236747099,0.953020256508455,0.9523651974218578,"[[35  0  0  0  0  0  0  0  0  0]
 [ 0 40  0  0  0  0  0  0  0  0]
 [ 0  0 33  0  0  0  0  0  0  0]
 [ 0  0  0 35  0  0  0  0  0  0]
 [ 0  0  0  0 35  0  0  0  0  1]
 [ 0  0  0  0  0 30  0  0  0  0]
 [ 0  0  0  0  0  0 35  0  0  0]
 [ 0  0  0  0  0  0  0 37  0  0]
 [ 0  0  0  0  0  0  0  0 33  0]
 [ 0  0  0  0  0  0  0  0  0 35]]"
Kfold_PruebaCon10000_mean,KNN_PCA,28,3,31,2.3174771666526794,0.9530046655533722,0.9533554667761456,0.953175819474393,0.9524402649832968,"[[34  0  0  0  0  0  0  0  0  0]
 [ 0 39  0  0  0  0  0  0  0  0]
 [ 0  0 32  0  0  0  0  0  0  0]
 [ 0  0  0 34  0  0  0  0  0  0]
 [ 0  0  0  0 33  0  0  0  0  1]
 [ 0  0  0  0  0 29  0  0  0  0]
 [ 0  0  0  0  0  0 34  0  0  0]
 [ 0  0  0  0  0  0  0 36  0  0]
 [ 0  0  0  0  0  0  0  0 32  0]
 [ 0  0  0  0  0  0  0  0  0 33]]"
Kfold_PruebaCon10000_mean,KNN_PCA,29,3,31,2.2163126715298356,0.9531042618225772,0.9529540762207712,0.9528938145963701,0.9521099354595159,"[[32  0  0  0  0  0  0  0  0  0]
 [ 0 37  0  0  0  0  0  0  0  0]
 [ 0  0 31  0  0  0  0  0  0  0]
 [ 0  0  0 33  0  0  0  0  0  0]
 [ 0  0  0  0 32  0  0  0  0  1]
 [ 0  0  0  0  0 28  0  0  0  0]
 [ 0  0  0  0  0  0 33  0  0  0]
 [ 0  0  0  0  0  0  0 35  0  0]
 [ 0  0  0  0  0  0  0  0 30  0]
 [ 0  0  0  0  0  0  0  0  0 32]]"
Kfold_PruebaCon10000_mean,KNN_PCA,30,3,31,2.182972288131714,0.9534013054971139,0.9532102602242568,0.953747530272537,0.9526685341683273,"[[31  0  0  0  0  0  0  0  0  0]
 [ 0 36  0  0  0  0  0  0  0  0]
 [ 0  0 30  0  0  0  0  0  0  0]
 [ 0  0  0 32  0  0  0  0  0  0]
 [ 0  0  0  0 31  0  0  0  0  1]
 [ 0  0  0  0  0 27  0  0  0  0]
 [ 0  0  0  0  0  0 32  0  0  0]
 [ 0  0  0  0  0  0  0 34  0  0]
 [ 0  0  0  0  0  0  0  0 29  0]
 [ 0  0  0  0  0  0  0  0  0 31]]"
Kfold_PruebaCon10000_mean,KNN_PCA,31,3,31,2.308527115852602,0.9530030215378394,0.9530169245695018,0.9531116650405502,0.9522077599740946,"[[30  0  0  0  0  0  0  0  0  0]
 [ 0 35  0  0  0  0  0  0  0  0]
 [ 0  0 29  0  0  0  0  0  0  0]
 [ 0  0  0 30  0  0  0  0  0  0]
 [ 0  0  0  0 30  0  0  0  0  1]
 [ 0  0  0  0  0 26  0  0  0  0]
 [ 0  0  0  0  0  0 31  0  0  0]
 [ 0  0  0  0  0  0  0 32  0  0]
 [ 0  0  0  0  0  0  0  0 28  0]
 [ 0  0  0  0  0  0  0  0  0 30]]"
Kfold_PruebaCon10000_mean,KNN_PCA,32,3,31,2.3646861910820007,0.9536024412222496,0.9536469610670215,0.9536491733702072,0.9527254807342144,"[[29  0  0  0  0  0  0  0  0  0]
 [ 0 34  0  0  0  0  0  0  0  0]
 [ 0  0 28  0  0  0  0  0  0  0]
 [ 0  0  0 30  0  0  0  0  0  0]
 [ 0  0  0  0 29  0  0  0  0  1]
 [ 0  0  0  0  0 26  0  0  0  0]
 [ 0  0  0  0  0  0 30  0  0  0]
 [ 0  0  0  0  0  0  0 31  0  0]
 [ 0  0  0  0  0  0  0  0 28  0]
 [ 0  0  0  0  0  0  0  0  0 29]]"
Kfold_PruebaCon10000_mean,KNN_PCA,33,3,31,2.367051377440944,0.9532002542359499,0.9532846989344558,0.9531308665657472,0.952260505043655,"[[28  0  0  0  0  0  0  0  0  0]
 [ 0 33  0  0  0  0  0  0  0  0]
 [ 0  0 27  0  0  0  0  0  0  0]
 [ 0  0  0 29  0  0  0  0  0  0]
 [ 0  0  0  0 28  0  0  0  0  1]
 [ 0  0  0  0  0 25  0  0  0  0]
 [ 0  0  0  0  0  0 29  0  0  0]
 [ 0  0  0  0  0  0  0 30  0  0]
 [ 0  0  0  0  0  0  0  0 27  0]
 [ 0  0  0  0  0  0  0  0  0 28]]"
Kfold_PruebaCon10000_mean,KNN_PCA,34,3,31,2.2475557537639843,0.9531046316831817,0.953885593167732,0.9527557528215965,0.952299507842015,"[[28  0  0  0  0  0  0  0  0  0]
 [ 0 32  0  0  0  0  0  0  0  0]
 [ 0  0 26  0  0  0  0  0  0  0]
 [ 0  0  0 28  0  0  0  0  0  0]
 [ 0  0  0  0 27  0  0  0  0  1]
 [ 0  0  0  0  0 24  0  0  0  0]
 [ 0  0  0  0  0  0 28  0  0  0]
 [ 0  0  0  0  0  0  0 29  0  0]
 [ 0  0  0  0  0  0  0  0 26  0]
 [ 0  0  0  0  0  0  0  0  0 27]]"
Kfold_PruebaCon10000_mean,KNN_PCA,35,3,31,2.209939970288958,0.9532025868867974,0.9532563363013173,0.9532154569862072,0.9522918134152196,"[[27  0  0  0  0  0  0  0  0  0]
 [ 0 31  0  0  0  0  0  0  0  0]
 [ 0  0 25  0  0  0  0  0  0  0]
 [ 0  0  0 27  0  0  0  0  0  0]
 [ 0  0  0  0 27  0  0  0  0  1]
 [ 0  0  0  0  0 23  0  0  0  0]
 [ 0  0  0  0  0  0 27  0  0  0]
 [ 0  0  0  0  0  0  0 29  0  0]
 [ 0  0  0  0  0  0  0  0 25  0]
 [ 0  0  0  0  0  0  0  0  0 27]]"
Kfold_PruebaCon10000_mean,KNN_PCA,36,3,31,2.1548619071642556,0.9529037419883587,0.9524952951836911,0.9530607669907774,0.9517810058718946,"[[26  0  0  0  0  0  0  0  0  0]
 [ 0 30  0  0  0  0  0  0  0  0]
 [ 0  0 25  0  0  0  0  0  0  0]
 [ 0  0  0 26  0  0  0  0  0  0]
 [ 0  0  0  0 26  0  0  0  0  1]
 [ 0  0  0  0  0 23  0  0  0  0]
 [ 0  0  0  0  0  0 26  0  0  0]
 [ 0  0  0  0  0  0  0 28  0  0]
 [ 0  0  0  0  0  0  0  0 24  0]
 [ 0  0  0  0  0  0  0  0  0 26]]"
Kfold_PruebaCon10000_mean,KNN_PCA,37,3,31,2.1756992920024976,0.9535014719516564,0.9537718261159472,0.9531769933470718,0.9524095771512506,"[[25  0  0  0  0  0  0  0  0  0]
 [ 0 29  0  0  0  0  0  0  0  0]
 [ 0  0 24  0  0  0  0  0  0  0]
 [ 0  0  0 25  0  0  0  0  0  0]
 [ 0  0  0  0 25  0  0  0  0  1]
 [ 0  0  0  0  0 22  0  0  0  0]
 [ 0  0  0  0  0  0 26  0  0  0]
 [ 0  0  0  0  0  0  0 27  0  0]
 [ 0  0  0  0  0  0  0  0 24  0]
 [ 0  0  0  0  0  0  0  0  0 25]]"
Kfold_PruebaCon10000_mean,KNN_PCA,38,3,31,2.0723292200188888,0.9532060145178017,0.9530169535856722,0.9532383028443951,0.9521405898158384,"[[25  0  0  0  0  0  0  0  0  0]
 [ 0 28  0  0  0  0  0  0  0  0]
 [ 0  0 23  0  0  0  0  0  0  0]
 [ 0  0  0 25  0  0  0  0  0  0]
 [ 0  0  0  0 24  0  0  0  0  1]
 [ 0  0  0  0  0 21  0  0  0  0]
 [ 0  0  0  0  0  0 25  0  0  0]
 [ 0  0  0  0  0  0  0 26  0  0]
 [ 0  0  0  0  0  0  0  0 23  0]
 [ 0  0  0  0  0  0  0  0  0 24]]"
Kfold_PruebaCon10000_mean,KNN_PCA,39,3,31,2.0497987392621164,0.953100836825302,0.9534437313769871,0.9528929975670871,0.9521293143079612,"[[24  0  0  0  0  0  0  0  0  0]
 [ 0 28  0  0  0  0  0  0  0  0]
 [ 0  0 23  0  0  0  0  0  0  0]
 [ 0  0  0 24  0  0  0  0  0  0]
 [ 0  0  0  0 24  0  0  0  0  1]
 [ 0  0  0  0  0 21  0  0  0  0]
 [ 0  0  0  0  0  0 24  0  0  0]
 [ 0  0  0  0  0  0  0 26  0  0]
 [ 0  0  0  0  0  0  0  0 23  0]
 [ 0  0  0  0  0  0  0  0  0 24]]"
Kfold_PruebaCon10000_mean,KNN_PCA,40,3,31,2.094518792629242,0.9532,0.9529677540966002,0.9532807110909172,0.9520642592481661,"[[23  0  0  0  0  0  0  0  0  0]
 [ 0 27  0  0  0  0  0  0  0  0]
 [ 0  0 22  0  0  0  0  0  0  0]
 [ 0  0  0 23  0  0  0  0  0  0]
 [ 0  0  0  0 23  0  0  0  0  1]
 [ 0  0  0  0  0 20  0  0  0  0]
 [ 0  0  0  0  0  0 24  0  0  0]
 [ 0  0  0  0  0  0  0 25  0  0]
 [ 0  0  0  0  0  0  0  0 22  0]
 [ 0  0  0  0  0  0  0  0  0 23]]"
